date,ticker,value,country,desc
12/31/1978,BPCGKOR Index,32.9955,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2003,BPCGKOR Index,114.7403,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1989,BPCGKOR Index,49.3168,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1974,BPCGKOR Index,36.3196,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1999,BPCGKOR Index,68.5345,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2012,WBNGDEU Index,2.9,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGDEU Index,2.7,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGDEU Index,4.5,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGDEU Index,2.9,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGDEU Index,3.3,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGDEU Index,4.9,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGDEU Index,4.1,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGDEU Index,2,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGDEU Index,4.7,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGDEU Index,4.6,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGDEU Index,1.2,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGDEU Index,3,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGDEU Index,2.3,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2007,WBNGDEU Index,2.7,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGDEU Index,3.2,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGDEU Index,5.2,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGDEU Index,3.4,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGDEU Index,4.6,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGDEU Index,1.7,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGDEU Index,1.5,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGDEU Index,5,Germany,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2012,MCGDFINL Index,63.72,Finland,GDP to Market Cap ratio
12/31/2013,MCGDFINL Index,81.6,Finland,GDP to Market Cap ratio
12/31/2008,MCGDFINL Index,55.51,Finland,GDP to Market Cap ratio
12/31/2009,MCGDFINL Index,76.3,Finland,GDP to Market Cap ratio
12/31/2004,MCGDFINL Index,93.95,Finland,GDP to Market Cap ratio
12/31/2005,MCGDFINL Index,104.43,Finland,GDP to Market Cap ratio
12/31/2015,MCGDFINL Index,73.89,Finland,GDP to Market Cap ratio
12/31/2018,MCGDFINL Index,95.17,Finland,GDP to Market Cap ratio
12/31/2011,MCGDFINL Index,53.15,Finland,GDP to Market Cap ratio
12/31/2014,MCGDFINL Index,74.03,Finland,GDP to Market Cap ratio
12/31/2007,MCGDFINL Index,140.63,Finland,GDP to Market Cap ratio
12/31/2010,MCGDFINL Index,86.03,Finland,GDP to Market Cap ratio
12/31/2003,MCGDFINL Index,100.07,Finland,GDP to Market Cap ratio
12/31/2006,MCGDFINL Index,124.49,Finland,GDP to Market Cap ratio
12/31/2016,MCGDFINL Index,93.79,Finland,GDP to Market Cap ratio
12/31/2017,MCGDFINL Index,111.65,Finland,GDP to Market Cap ratio
12/31/2004,WDBACHIL Index,6288,Chile,World Bank Banks' Debt USD
12/31/2005,WDBACHIL Index,7334,Chile,World Bank Banks' Debt USD
12/31/2006,WDBACHIL Index,7465,Chile,World Bank Banks' Debt USD
12/31/2007,WDBACHIL Index,9804,Chile,World Bank Banks' Debt USD
12/31/2003,WDBACHIL Index,5422,Chile,World Bank Banks' Debt USD
12/31/2012,WDTLJAPA Index,3016811,Japan,World Bank Total Gross External Debt USD
12/31/2013,WDTLJAPA Index,2803153,Japan,World Bank Total Gross External Debt USD
12/31/2008,WDTLJAPA Index,2230633,Japan,World Bank Total Gross External Debt USD
12/31/2009,WDTLJAPA Index,2086400,Japan,World Bank Total Gross External Debt USD
12/31/2019,WDTLJAPA Index,4243568,Japan,World Bank Total Gross External Debt USD
12/31/2004,WDTLJAPA Index,1557070,Japan,World Bank Total Gross External Debt USD
12/31/2005,WDTLJAPA Index,1521070,Japan,World Bank Total Gross External Debt USD
12/31/2015,WDTLJAPA Index,2945062,Japan,World Bank Total Gross External Debt USD
12/31/2018,WDTLJAPA Index,4012590,Japan,World Bank Total Gross External Debt USD
12/31/2011,WDTLJAPA Index,3115170,Japan,World Bank Total Gross External Debt USD
12/31/2014,WDTLJAPA Index,2726517,Japan,World Bank Total Gross External Debt USD
12/31/2007,WDTLJAPA Index,1767807,Japan,World Bank Total Gross External Debt USD
12/31/2010,WDTLJAPA Index,2588607,Japan,World Bank Total Gross External Debt USD
12/31/2003,WDTLJAPA Index,1354400,Japan,World Bank Total Gross External Debt USD
12/31/2006,WDTLJAPA Index,1512871,Japan,World Bank Total Gross External Debt USD
12/31/2016,WDTLJAPA Index,3420164,Japan,World Bank Total Gross External Debt USD
12/31/2017,WDTLJAPA Index,3599524,Japan,World Bank Total Gross External Debt USD
12/31/2004,WDBAPOLA Index,14358,Poland,World Bank Banks' Debt USD
12/31/2005,WDBAPOLA Index,14638,Poland,World Bank Banks' Debt USD
12/31/2000,WDBAPOLA Index,5922,Poland,World Bank Banks' Debt USD
12/31/2001,WDBAPOLA Index,6604,Poland,World Bank Banks' Debt USD
12/31/2007,WDBAPOLA Index,33801,Poland,World Bank Banks' Debt USD
12/31/2003,WDBAPOLA Index,11035,Poland,World Bank Banks' Debt USD
12/31/2006,WDBAPOLA Index,23004,Poland,World Bank Banks' Debt USD
12/31/1999,WDBAPOLA Index,6414,Poland,World Bank Banks' Debt USD
12/31/2002,WDBAPOLA Index,7316,Poland,World Bank Banks' Debt USD
12/31/2012,HELDPHDS Index,158.9,Philippines,World Bank Total Short Term Debt
12/31/2013,HELDPHDS Index,167.3,Philippines,World Bank Total Short Term Debt
12/31/2019,HELDPHDS Index,152.1,Philippines,World Bank Total Short Term Debt
12/31/2015,HELDPHDS Index,171.8,Philippines,World Bank Total Short Term Debt
12/31/2018,HELDPHDS Index,157.3,Philippines,World Bank Total Short Term Debt
12/31/2011,HELDPHDS Index,172.7,Philippines,World Bank Total Short Term Debt
12/31/2014,HELDPHDS Index,173.2,Philippines,World Bank Total Short Term Debt
12/31/2010,HELDPHDS Index,174.5,Philippines,World Bank Total Short Term Debt
12/31/2016,HELDPHDS Index,171.1,Philippines,World Bank Total Short Term Debt
12/31/2017,HELDPHDS Index,156.3,Philippines,World Bank Total Short Term Debt
12/31/2004,WBIGAUS Index,21.22,Australia,World Bank Import Good/Service % of GDP
12/31/2001,WBIGAUS Index,21.01,Australia,World Bank Import Good/Service % of GDP
12/31/2002,WBIGAUS Index,21.36,Australia,World Bank Import Good/Service % of GDP
12/31/2003,WBIGAUS Index,20.01,Australia,World Bank Import Good/Service % of GDP
12/31/2008,WDBTNORW Index,570870,Norway,World Bank Gross External Debt Position
12/31/2004,WDBTNORW Index,282527.656,Norway,World Bank Gross External Debt Position
12/31/2005,WDBTNORW Index,277549.469,Norway,World Bank Gross External Debt Position
12/31/2007,WDBTNORW Index,542262,Norway,World Bank Gross External Debt Position
12/31/2003,WDBTNORW Index,237248.5,Norway,World Bank Gross External Debt Position
12/31/2006,WDBTNORW Index,408880,Norway,World Bank Gross External Debt Position
12/31/2012,MCGDSK Index,94.83,South Korea,GDP to Market Cap ratio
12/31/2013,MCGDSK Index,92,South Korea,GDP to Market Cap ratio
12/31/2008,MCGDSK Index,48.3,South Korea,GDP to Market Cap ratio
12/31/2009,MCGDSK Index,91.15,South Korea,GDP to Market Cap ratio
12/31/2004,MCGDSK Index,54.23,South Korea,GDP to Market Cap ratio
12/31/2005,MCGDSK Index,77.37,South Korea,GDP to Market Cap ratio
12/31/2015,MCGDSK Index,84.73,South Korea,GDP to Market Cap ratio
12/31/2018,MCGDSK Index,89.96,South Korea,GDP to Market Cap ratio
12/31/2011,MCGDSK Index,80.58,South Korea,GDP to Market Cap ratio
12/31/2014,MCGDSK Index,90.64,South Korea,GDP to Market Cap ratio
12/31/2007,MCGDSK Index,98.28,South Korea,GDP to Market Cap ratio
12/31/2010,MCGDSK Index,98.48,South Korea,GDP to Market Cap ratio
12/31/2003,MCGDSK Index,47.57,South Korea,GDP to Market Cap ratio
12/31/2006,MCGDSK Index,80.56,South Korea,GDP to Market Cap ratio
12/31/2016,MCGDSK Index,87.79,South Korea,GDP to Market Cap ratio
12/31/2017,MCGDSK Index,121.44,South Korea,GDP to Market Cap ratio
12/31/2012,WBNGNLD Index,3.1,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGNLD Index,3.2,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGNLD Index,2.6,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGNLD Index,1.7,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGNLD Index,3.2,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGNLD Index,1.5,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGNLD Index,1.2,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGNLD Index,2.7,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGNLD Index,1.8,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGNLD Index,2.3,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGNLD Index,1.9,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGNLD Index,2.7,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGNLD Index,3,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGNLD Index,2.8,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGNLD Index,2,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGNLD Index,0.8,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGNLD Index,2.7,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGNLD Index,2.5,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGNLD Index,2.3,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGNLD Index,2.4,Netherlands,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1991,EHUPFR Index,9,France,Unemployment Rate (%)
12/31/1994,EHUPFR Index,10.47,France,Unemployment Rate (%)
12/31/2005,EHUPFR Index,9.03,France,Unemployment Rate (%)
12/31/1990,EHUPFR Index,8.3,France,Unemployment Rate (%)
12/31/2010,EHUPFR Index,9.17,France,Unemployment Rate (%)
12/31/2006,EHUPFR Index,8.37,France,Unemployment Rate (%)
12/31/1984,EHUPFR Index,8.77,France,Unemployment Rate (%)
12/31/1995,EHUPFR Index,10.7,France,Unemployment Rate (%)
12/31/2013,EHUPFR Index,10.2,France,Unemployment Rate (%)
12/31/1987,EHUPFR Index,9.07,France,Unemployment Rate (%)
12/31/1983,EHUPFR Index,7.9,France,Unemployment Rate (%)
12/31/2000,EHUPFR Index,8.77,France,Unemployment Rate (%)
12/31/1986,EHUPFR Index,9.2,France,Unemployment Rate (%)
12/31/1996,EHUPFR Index,10.83,France,Unemployment Rate (%)
12/31/2016,EHUPFR Index,10,France,Unemployment Rate (%)
12/31/1985,EHUPFR Index,8.7,France,Unemployment Rate (%)
12/31/2002,EHUPFR Index,8.4,France,Unemployment Rate (%)
12/31/2012,EHUPFR Index,10.1,France,Unemployment Rate (%)
12/31/1998,EHUPFR Index,10.7,France,Unemployment Rate (%)
12/31/2009,EHUPFR Index,9.53,France,Unemployment Rate (%)
12/31/2019,EHUPFR Index,8.43,France,Unemployment Rate (%)
12/31/2015,EHUPFR Index,10.2,France,Unemployment Rate (%)
12/31/2001,EHUPFR Index,8.37,France,Unemployment Rate (%)
12/31/2018,EHUPFR Index,8.9,France,Unemployment Rate (%)
12/31/1997,EHUPFR Index,10.83,France,Unemployment Rate (%)
12/31/2014,EHUPFR Index,10.43,France,Unemployment Rate (%)
12/31/2007,EHUPFR Index,7.47,France,Unemployment Rate (%)
12/31/1992,EHUPFR Index,9.7,France,Unemployment Rate (%)
12/31/1988,EHUPFR Index,8.83,France,Unemployment Rate (%)
12/31/2017,EHUPFR Index,9.1,France,Unemployment Rate (%)
12/31/2008,EHUPFR Index,7.73,France,Unemployment Rate (%)
12/31/2004,EHUPFR Index,8.9,France,Unemployment Rate (%)
12/31/2011,EHUPFR Index,9.37,France,Unemployment Rate (%)
12/31/1993,EHUPFR Index,10.67,France,Unemployment Rate (%)
12/31/2003,EHUPFR Index,8.73,France,Unemployment Rate (%)
12/31/1989,EHUPFR Index,8.67,France,Unemployment Rate (%)
12/31/1999,EHUPFR Index,9.97,France,Unemployment Rate (%)
12/31/1991,FDNOPOL Index,-0.01,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1994,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2005,FDNOPOL Index,1.35,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1990,FDNOPOL Index,0.01,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2010,FDNOPOL Index,1.99,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2006,FDNOPOL Index,3.13,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1995,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2013,FDNOPOL Index,-0.65,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1987,FDNOPOL Index,0.01,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2000,FDNOPOL Index,0,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1986,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1996,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2016,FDNOPOL Index,2.95,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1985,FDNOPOL Index,0,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2002,FDNOPOL Index,0.1,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,FDNOPOL Index,0.27,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1998,FDNOPOL Index,0.19,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2009,FDNOPOL Index,1.35,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2015,FDNOPOL Index,1.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2001,FDNOPOL Index,-0.07,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2018,FDNOPOL Index,0.12,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1997,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2014,FDNOPOL Index,1.25,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2007,FDNOPOL Index,1.77,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1992,FDNOPOL Index,0.01,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1988,FDNOPOL Index,0.03,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2017,FDNOPOL Index,0.8,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,FDNOPOL Index,0.87,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,FDNOPOL Index,0.84,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2011,FDNOPOL Index,0.91,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1993,FDNOPOL Index,0.02,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2003,FDNOPOL Index,0.5,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1989,FDNOPOL Index,0.02,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1999,FDNOPOL Index,0.1,Poland,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,WBBGTHAI Index,1.13,Thailand,World Bank Budget Balance % of GDP
12/31/2005,WBBGTHAI Index,2.45,Thailand,World Bank Budget Balance % of GDP
12/31/2003,WBBGTHAI Index,1.48,Thailand,World Bank Budget Balance % of GDP
12/31/1981,BPCGPRT Index,69.9419,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1991,BPCGPRT Index,49.1644,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1994,BPCGPRT Index,56.8871,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2005,BPCGPRT Index,124.773,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1990,BPCGPRT Index,44.5901,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2010,BPCGPRT Index,155.6048,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2006,BPCGPRT Index,133.413,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1984,BPCGPRT Index,72.0739,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1970,BPCGPRT Index,54.2278,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1995,BPCGPRT Index,62.6078,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1980,BPCGPRT Index,66.412,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1977,BPCGPRT Index,62.8151,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1983,BPCGPRT Index,72.5923,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2000,BPCGPRT Index,125.1433,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1969,BPCGPRT Index,53.6885,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1986,BPCGPRT Index,55.8268,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1996,BPCGPRT Index,69.3846,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1982,BPCGPRT Index,71.4394,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1975,BPCGPRT Index,81.0875,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2016,BPCGPRT Index,111.2425,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2002,BPCGPRT Index,119.0522,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1993,BPCGPRT Index,55.6391,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1998,BPCGPRT Index,88.4328,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1976,BPCGPRT Index,66.1427,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2009,BPCGPRT Index,159.8613,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2013,BPCGPRT Index,143.0874,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1972,BPCGPRT Index,61.7977,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2015,BPCGPRT Index,119.8349,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2001,BPCGPRT Index,115.0028,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/2018,BPCGPRT Index,97.6026,Portugal,World Bank Domestic Private Sector Credit to GDP
12/31/1979,BPCGPRT Index,66.2804,Portugal,World Bank Domestic Private Sector Credit to GDP
